SeniorCitizen,Tenure,MonthlyCharges,Churn,TotalCharges,Gender_Male,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,63,27.62,0,1740.06,False,False,True,True,False,False
1,52,74.97,0,3898.44,True,False,False,False,False,False
1,48,73.97,0,3550.56,True,False,False,False,False,True
1,61,57.24,0,3491.64,True,False,True,False,True,False
1,24,76.89,0,1845.36,False,False,False,False,False,True
1,58,65.81,1,3816.98,True,False,False,True,False,False
1,64,68.96,0,4413.44,False,True,False,True,False,False
0,30,95.53,0,2865.9,True,False,False,False,False,True
0,29,72.6,1,2105.4,False,False,False,False,False,True
1,10,52.37,0,523.7,True,False,True,False,True,False
1,39,78.15,1,3047.85,True,False,False,False,False,False
1,55,84.08,0,4624.4,False,False,False,True,False,False
1,28,86.23,0,2414.44,True,False,False,True,False,False
0,18,81.83,1,1472.94,False,True,False,False,True,False
0,41,86.46,0,3544.86,True,False,True,True,False,False
1,65,51.01,0,3315.65,True,True,False,True,False,False
0,46,64.61,0,2972.06,False,False,False,False,False,True
0,60,86.87,0,5212.2,False,False,True,False,False,True
1,9,95.44,0,858.96,True,False,True,False,True,False
1,45,63.41,1,2853.45,True,False,False,True,False,False
1,60,56.53,1,3391.8,True,True,False,False,True,False
0,28,91.59,0,2564.52,True,False,False,False,False,False
0,3,42.22,0,126.66,True,True,False,False,False,False
1,51,20.95,0,1068.45,True,False,False,False,True,False
1,8,67.12,1,536.96,False,False,True,True,False,False
0,70,37.34,0,2613.8,False,False,True,False,False,False
0,59,57.83,0,3411.97,False,True,False,True,False,False
1,61,49.12,0,2996.32,True,False,False,False,False,True
0,58,97.73,1,5668.34,True,True,False,False,True,False
1,70,53.14,0,3719.8,True,False,True,False,False,False
1,12,84.07,0,1008.84,False,False,True,True,False,False
0,9,87.39,0,786.51,False,True,False,False,False,True
0,49,65.65,0,3216.85,True,True,False,False,True,False
0,17,28.11,0,477.87,True,True,False,False,False,False
1,54,90.04,0,4862.16,False,True,False,False,False,True
1,44,27.52,0,1210.88,False,True,False,False,True,False
1,32,29.92,0,957.44,False,False,False,False,False,False
1,35,39.6,0,1386.0,True,True,False,True,False,False
1,49,48.04,0,2353.96,True,True,False,False,False,True
1,54,104.65,0,5651.1,True,False,True,False,False,True
0,16,87.49,0,1399.84,False,False,True,True,False,False
1,12,58.72,0,704.64,False,False,False,False,False,True
1,8,117.86,0,942.88,True,True,False,False,False,True
1,21,44.36,0,931.56,True,True,False,False,True,False
1,48,80.98,0,3887.04,False,False,True,True,False,False
0,8,104.72,0,837.76,True,False,True,False,False,True
1,28,100.2,0,2805.6,False,False,True,True,False,False
0,10,29.03,0,290.3,False,True,False,False,True,False
0,52,89.73,0,4665.96,True,True,False,False,True,False
1,15,45.79,0,686.85,False,False,False,True,False,False
1,4,55.57,0,222.28,True,False,True,True,False,False
0,62,68.9,1,4271.8,False,False,True,False,False,False
0,4,99.08,0,396.32,False,False,True,False,True,False
1,41,36.62,0,1501.42,True,False,True,False,False,True
0,55,30.86,0,1697.3,False,False,True,False,True,False
1,28,35.34,0,989.52,True,True,False,False,True,False
1,47,41.82,0,1965.54,True,True,False,False,False,False
0,9,25.95,1,233.55,False,False,True,True,False,False
1,2,112.64,0,225.28,True,False,True,False,True,False
1,67,51.91,0,3477.97,True,True,False,False,False,False
1,48,37.7,1,1809.6,True,True,False,True,False,False
0,69,83.78,0,5780.82,True,False,False,False,True,False
0,28,98.7,0,2763.6,True,True,False,False,False,False
0,14,95.32,0,1334.48,True,False,False,False,True,False
1,46,91.87,0,4226.02,False,False,True,False,False,True
0,13,25.05,1,325.65,True,False,True,True,False,False
0,16,98.22,0,1571.52,False,False,True,True,False,False
0,40,70.19,0,2807.6,False,True,False,False,True,False
1,30,84.91,1,2547.3,True,True,False,False,False,False
1,65,115.64,0,7516.6,False,False,True,False,False,False
0,58,101.07,0,5862.06,False,False,True,False,False,True
0,48,102.54,0,4921.92,True,False,False,False,False,True
0,49,38.15,1,1869.35,True,True,False,False,False,False
1,2,67.64,0,135.28,True,True,False,True,False,False
0,14,114.93,0,1609.02,False,False,False,False,False,True
1,17,78.27,1,1330.59,False,False,True,False,True,False
1,31,30.26,0,938.06,True,False,True,False,True,False
1,10,93.18,0,931.8,True,True,False,True,False,False
0,70,24.29,0,1700.3,False,True,False,True,False,False
0,37,94.23,0,3486.51,False,False,True,False,False,True
1,64,107.98,0,6910.72,False,False,False,False,True,False
1,30,62.53,1,1875.9,False,False,False,True,False,False
1,34,61.36,0,2086.24,True,False,False,False,True,False
1,18,50.42,0,907.56,False,True,False,False,False,True
0,63,107.69,0,6784.47,False,False,False,True,False,False
0,49,74.78,1,3664.22,False,True,False,False,False,False
1,56,77.93,1,4364.08,False,True,False,False,True,False
1,58,86.17,0,4997.86,True,False,True,True,False,False
1,27,50.02,0,1350.54,True,False,True,False,False,True
0,55,63.28,1,3480.4,False,False,False,False,False,False
1,19,94.16,0,1789.04,False,False,False,True,False,False
0,23,118.55,0,2726.65,True,True,False,False,True,False
1,47,23.43,0,1101.21,True,False,True,False,True,False
0,66,24.26,0,1601.16,False,False,True,False,False,True
0,51,62.81,0,3203.31,False,True,False,False,True,False
1,28,85.96,1,2406.88,True,False,False,False,False,False
0,57,58.64,0,3342.48,True,False,False,False,False,True
0,58,119.96,0,6957.68,True,True,False,False,False,True
0,15,39.54,0,593.1,True,False,True,True,False,False
0,16,20.79,0,332.64,True,True,False,False,False,True
1,47,39.01,0,1833.47,True,True,False,True,False,False
1,63,108.68,0,6846.84,False,False,False,False,False,True
1,12,34.51,0,414.12,True,False,True,True,False,False
1,43,67.9,0,2919.7,True,False,False,True,False,False
1,29,61.93,0,1795.97,True,False,False,True,False,False
0,49,86.57,1,4241.93,True,False,True,False,False,False
0,3,25.46,0,76.38,False,False,False,True,False,False
0,69,85.88,1,5925.72,False,True,False,False,False,False
0,60,55.48,0,3328.8,True,True,False,True,False,False
1,66,112.6,0,7431.6,False,False,True,True,False,False
1,26,104.89,0,2727.14,False,True,False,False,False,False
0,71,59.95,0,4256.45,False,True,False,False,False,False
1,69,119.29,0,8231.01,False,True,False,False,False,False
0,47,25.19,0,1183.93,False,True,False,False,False,False
0,42,98.86,0,4152.12,False,False,False,True,False,False
1,31,63.38,0,1964.78,True,True,False,True,False,False
1,22,63.33,0,1393.26,True,False,True,False,False,True
1,17,37.01,0,629.17,True,False,False,False,False,True
1,20,71.49,0,1429.8,True,True,False,True,False,False
1,8,28.47,1,227.76,True,True,False,False,False,True
1,49,81.66,0,4001.34,False,False,True,False,False,False
1,38,44.16,0,1678.08,True,False,False,False,False,True
0,53,92.49,1,4901.97,True,True,False,False,False,False
1,28,80.74,0,2260.72,False,False,True,True,False,False
0,29,94.64,0,2744.56,False,False,False,False,False,True
0,11,94.97,1,1044.67,True,False,False,False,False,False
1,47,39.67,0,1864.49,False,True,False,True,False,False
0,45,20.07,0,903.15,False,False,True,True,False,False
1,18,56.58,0,1018.44,False,False,True,False,False,False
0,50,111.91,0,5595.5,False,True,False,False,False,False
0,49,77.79,1,3811.71,True,True,False,True,False,False
0,22,92.75,0,2040.5,False,True,False,False,True,False
1,45,107.96,0,4858.2,True,False,True,False,True,False
0,61,110.61,0,6747.21,True,False,False,False,False,False
0,21,72.9,0,1530.9,False,True,False,False,False,True
0,71,74.09,0,5260.39,False,True,False,False,False,False
1,61,105.09,1,6410.49,False,False,False,True,False,False
0,36,100.75,1,3627.0,True,False,False,False,False,False
1,24,89.89,0,2157.36,False,False,True,False,True,False
0,32,80.45,0,2574.4,False,True,False,False,False,False
0,59,81.72,0,4821.48,False,False,True,False,True,False
0,5,56.29,0,281.45,False,False,False,False,False,True
1,16,104.09,0,1665.44,False,True,False,False,False,True
0,11,81.78,0,899.58,True,False,True,False,False,True
0,35,42.35,0,1482.25,False,False,True,False,False,False
0,42,43.98,1,1847.16,False,False,False,False,True,False
0,10,106.16,0,1061.6,False,True,False,False,False,False
1,8,82.57,1,660.56,True,False,True,False,False,True
0,26,59.87,0,1556.62,False,False,True,False,False,False
0,3,38.71,1,116.13,True,False,False,False,True,False
0,59,81.02,0,4780.18,True,True,False,True,False,False
0,3,38.43,1,115.29,False,False,False,False,True,False
1,38,67.02,1,2546.76,False,False,True,False,False,True
0,2,87.75,0,175.5,False,True,False,False,False,True
0,17,76.54,0,1301.18,True,False,False,False,False,True
1,36,112.21,0,4039.56,True,True,False,False,False,False
0,2,23.97,0,47.94,True,True,False,False,True,False
0,34,47.98,0,1631.32,True,True,False,False,False,False
0,27,25.71,0,694.17,True,False,True,False,False,True
1,37,39.46,0,1460.02,True,True,False,False,True,False
0,71,32.4,0,2300.4,False,False,False,True,False,False
1,22,93.27,0,2051.94,False,True,False,False,False,True
1,68,56.94,0,3871.92,True,True,False,False,True,False
1,14,112.5,0,1575.0,False,False,True,False,True,False
1,23,22.34,0,513.82,False,False,False,False,False,True
1,44,85.29,0,3752.76,True,True,False,True,False,False
1,65,117.05,0,7608.25,True,False,True,False,True,False
1,61,37.58,0,2292.38,False,False,True,False,True,False
0,55,64.24,1,3533.2,True,True,False,True,False,False
0,71,90.19,1,6403.49,True,True,False,False,False,True
1,50,83.31,0,4165.5,False,True,False,False,True,False
1,12,76.6,0,919.2,True,False,True,False,False,True
1,15,52.68,0,790.2,False,True,False,False,False,False
1,17,92.82,1,1577.94,False,False,True,False,False,False
1,34,85.33,0,2901.22,False,False,False,True,False,False
1,35,36.28,0,1269.8,False,True,False,False,False,True
0,39,116.41,1,4539.99,False,False,False,False,True,False
0,55,75.57,1,4156.35,True,False,False,True,False,False
1,59,72.55,1,4280.45,True,False,False,False,False,False
1,5,104.82,1,524.1,True,False,True,False,False,True
1,30,84.04,1,2521.2,True,False,True,True,False,False
0,4,27.45,1,109.8,False,False,True,True,False,False
1,15,70.66,0,1059.9,False,False,True,False,False,True
0,35,98.06,1,3432.1,True,False,False,False,True,False
0,55,90.0,0,4950.0,False,False,True,False,True,False
0,66,117.08,0,7727.28,True,False,False,False,True,False
1,60,22.49,0,1349.4,True,False,False,False,False,True
1,24,46.12,0,1106.88,True,False,True,False,False,False
0,22,74.92,0,1648.24,False,False,False,True,False,False
0,44,81.95,1,3605.8,False,False,True,False,False,True
0,32,47.44,0,1518.08,False,False,False,False,True,False
0,51,102.68,1,5236.68,False,True,False,False,True,False
1,3,36.43,0,109.29,True,False,True,True,False,False
0,70,20.08,0,1405.6,False,False,False,True,False,False
1,32,115.24,1,3687.68,False,False,True,True,False,False
0,2,59.16,0,118.32,False,False,False,True,False,False
1,59,115.75,1,6829.25,True,False,True,True,False,False
0,14,47.79,0,669.06,True,True,False,False,False,True
1,51,26.34,1,1343.34,False,True,False,False,True,False
1,11,97.25,0,1069.75,False,False,True,False,True,False
1,10,103.58,0,1035.8,False,False,True,False,False,True
0,58,69.21,1,4014.18,False,False,False,False,False,False
1,34,27.39,0,931.26,True,False,False,False,True,False
0,53,85.41,1,4526.73,False,False,True,False,False,False
1,28,38.21,1,1069.88,False,True,False,False,False,False
1,18,104.94,0,1888.92,False,True,False,False,False,False
0,26,47.4,0,1232.4,True,False,True,False,False,False
1,7,104.77,0,733.39,True,False,False,False,True,False
1,45,62.69,0,2821.05,False,False,True,False,True,False
0,45,79.65,0,3584.25,False,False,True,False,False,True
1,71,98.96,0,7026.16,False,True,False,False,True,False
1,35,24.04,1,841.4,False,True,False,False,False,True
1,52,102.12,0,5310.24,False,False,False,False,False,False
1,21,33.86,0,711.06,True,False,False,False,False,True
0,28,55.84,0,1563.52,True,False,True,False,False,True
1,44,67.28,0,2960.32,True,False,True,False,True,False
1,56,109.54,0,6134.24,False,False,True,False,False,True
1,10,22.24,0,222.4,True,False,True,False,False,False
1,23,75.92,1,1746.16,True,True,False,False,True,False
1,48,84.25,0,4044.0,True,False,False,False,True,False
1,52,51.66,0,2686.32,False,False,False,False,True,False
1,15,49.05,0,735.75,False,False,False,True,False,False
1,55,69.05,1,3797.75,True,False,False,False,False,False
0,43,38.71,1,1664.53,False,True,False,False,False,True
0,50,66.81,0,3340.5,True,False,True,True,False,False
0,6,96.5,0,579.0,True,False,False,False,True,False
0,33,104.54,0,3449.82,True,False,False,True,False,False
1,62,58.52,0,3628.24,True,False,True,True,False,False
1,55,81.73,0,4495.15,False,True,False,False,False,True
0,39,20.0,1,780.0,False,True,False,False,False,False
0,12,75.04,0,900.48,False,False,False,True,False,False
0,31,117.52,0,3643.12,False,False,False,False,False,False
1,53,51.23,0,2715.19,True,False,False,False,False,False
1,34,79.48,0,2702.32,False,True,False,False,True,False
0,41,96.23,0,3945.43,True,False,False,False,True,False
0,10,80.89,1,808.9,False,False,True,False,False,True
0,52,61.85,1,3216.2,False,True,False,False,False,True
0,57,35.26,0,2009.82,False,True,False,True,False,False
0,3,66.37,0,199.11,True,False,True,False,True,False
1,57,49.48,1,2820.36,True,False,True,False,False,False
0,33,89.59,0,2956.47,True,True,False,False,False,False
1,7,64.19,0,449.33,True,False,False,True,False,False
0,4,104.99,0,419.96,False,True,False,False,True,False
0,39,39.33,0,1533.87,True,False,False,False,False,True
1,48,61.77,1,2964.96,True,False,True,True,False,False
0,16,75.75,1,1212.0,False,False,False,False,False,False
1,38,32.6,0,1238.8,False,False,True,False,True,False
1,4,78.79,0,315.16,True,False,False,False,False,True
0,4,49.09,0,196.36,False,False,False,False,False,True
0,27,42.95,0,1159.65,True,False,True,False,False,False
1,17,34.19,1,581.23,False,False,False,False,False,False
1,70,54.99,0,3849.3,True,True,False,False,False,False
0,54,112.9,0,6096.6,True,False,False,False,False,False
1,8,23.1,0,184.8,True,True,False,False,False,True
0,53,105.22,0,5576.66,True,False,True,False,True,False
1,5,59.74,0,298.7,True,False,False,False,False,True
0,69,76.16,0,5255.04,False,False,False,False,False,False
1,47,71.28,1,3350.16,True,True,False,False,True,False
1,40,112.57,0,4502.8,True,True,False,False,False,True
0,7,97.01,0,679.07,True,False,True,False,True,False
1,12,118.48,1,1421.76,True,True,False,False,False,True
1,25,99.44,1,2486.0,True,True,False,False,True,False
1,28,49.59,0,1388.52,False,True,False,False,False,True
1,43,116.29,0,5000.47,False,False,False,False,False,True
1,47,118.36,0,5562.92,True,False,False,True,False,False
1,49,32.31,0,1583.19,False,False,False,False,False,False
1,54,110.1,1,5945.4,True,False,False,True,False,False
0,18,86.42,0,1555.56,False,False,False,False,False,True
1,27,112.2,1,3029.4,False,True,False,False,False,False
1,6,111.57,0,669.42,True,True,False,False,False,True
0,69,109.14,1,7530.66,False,False,False,True,False,False
1,71,108.53,0,7705.63,False,False,False,False,True,False
1,22,31.76,0,698.72,True,False,True,False,True,False
0,59,34.35,0,2026.65,True,False,True,False,False,False
1,47,31.78,0,1493.66,False,True,False,True,False,False
1,68,29.1,1,1978.8,False,False,True,True,False,False
0,32,55.33,0,1770.56,False,True,False,False,False,True
0,1,88.4,0,88.4,True,False,True,False,False,False
1,54,55.47,0,2995.38,False,False,False,False,True,False
1,46,92.03,0,4233.38,False,False,False,True,False,False
0,41,102.03,0,4183.23,False,True,False,False,False,True
1,41,86.62,0,3551.42,True,True,False,False,False,False
0,8,66.51,0,532.08,True,True,False,True,False,False
0,32,49.55,1,1585.6,True,True,False,True,False,False
0,30,32.44,1,973.2,True,False,True,False,True,False
1,46,69.37,1,3191.02,False,False,False,True,False,False
0,52,91.96,0,4781.92,True,False,True,False,True,False
0,61,74.82,1,4564.02,False,False,False,True,False,False
0,13,92.15,0,1197.95,False,False,False,False,False,True
1,40,53.52,0,2140.8,False,False,True,False,False,True
1,61,26.68,0,1627.48,False,True,False,False,False,True
1,44,97.11,0,4272.84,True,False,True,False,False,False
0,62,41.97,1,2602.14,True,False,True,False,False,False
1,44,81.63,0,3591.72,True,False,True,False,False,True
1,48,100.43,0,4820.64,True,False,False,False,False,True
0,59,33.91,0,2000.69,True,True,False,False,False,True
0,57,79.85,0,4551.45,False,False,False,False,True,False
1,11,88.94,0,978.34,True,False,True,False,False,True
1,25,94.65,0,2366.25,True,False,True,False,False,False
0,61,34.77,1,2120.97,True,False,False,False,True,False
1,46,102.51,0,4715.46,True,False,False,False,False,True
0,54,29.41,0,1588.14,False,True,False,False,False,False
0,34,71.96,0,2446.64,False,False,True,False,True,False
1,7,64.34,0,450.38,False,False,False,False,True,False
1,62,42.18,0,2615.16,False,False,False,False,False,False
1,57,50.19,1,2860.83,False,False,False,False,False,False
1,5,36.44,0,182.2,True,False,False,False,True,False
